NOMBREPROYEC,URL,CARRERA,FACULTAD
Dirección de arte enfocada al diseño del reality de emprendedores el gran negocio,https://dspace.espol.edu.ec/handle/123456789/53071,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Identidad Corporativa Roca & Asociados,https://dspace.espol.edu.ec/handle/123456789/59504,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño del web side de la escuela de postgrado en administración de empresas,https://dspace.espol.edu.ec/handle/123456789/59726,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sendero protegido: Señalética del bosque protector Prosperina,https://dspace.espol.edu.ec/handle/123456789/53794,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Catálogo Interactivo de piezas arqueológicas para el Museo de Real Alto de ESPOL en la provincia de Santa Elena,https://dspace.espol.edu.ec/handle/123456789/60655,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"CD-ROM sobre las regulaciones, normas, reglas y secuencia de evacuación del edificio previsora: manual de usuario",https://dspace.espol.edu.ec/handle/123456789/59373,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Identidad visual de concientización del trabajo de las amas de casa por parte de las familias,https://dspace.espol.edu.ec/handle/123456789/53803,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de material interactivo para refuerzo lingüístico de niños con Síndrome de Asperger,https://dspace.espol.edu.ec/handle/123456789/53702,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de materiales educativos de apoyo pedagógico-didáctico para docentes,https://dspace.espol.edu.ec/handle/123456789/53751,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Revalorización del tabaco artesanal.,https://dspace.espol.edu.ec/handle/123456789/53758,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de manual nutricional para niños indígenas de la parroquia Guasaganda provincia del Cotopaxi.,https://dspace.espol.edu.ec/handle/123456789/53799,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño gráfico de packaging como agente comunicador de la identidad cultural textil otavaleña para los talleres artesanales de turismo comunitario,https://dspace.espol.edu.ec/handle/123456789/56266,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo e implementación de un sitio web para una red social ¨www.despechados.com.ec¨,https://dspace.espol.edu.ec/handle/123456789/57380,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Imagen corporativa institución hotelera: manual de marca,https://dspace.espol.edu.ec/handle/123456789/59376,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de sello para la certificación de “Establecimiento Seguro” de sector MIPYMES en la ciudad de Guayaquil, ante la emergencia provocada por la pandemia del COVID –19",https://dspace.espol.edu.ec/handle/123456789/56193,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de un catálogo on-line para la promoción y venta de productos elaborados por los artesanos del cantón Playas,https://dspace.espol.edu.ec/handle/123456789/57350,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de kit Tipográfico basado en la Gráfica Popular Guayaquileña para la conservación del Patrimonio Cultural.,https://dspace.espol.edu.ec/handle/123456789/53634,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de marca de la empresa Espoltel perteneciente a la Escuela Superior Politécnica del Litoral,https://dspace.espol.edu.ec/handle/123456789/56186,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Reestructuración de la Identidad Corporativa para promover la notoriedad y recordación de la fundación SIN BARRERAS de Guayaquil en el ámbito social,https://dspace.espol.edu.ec/handle/123456789/53046,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña promocional de fundación Huancavilca: Manual corporativo,https://dspace.espol.edu.ec/handle/123456789/59377,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Identidad visual y promoción como punto gastronómico y turístico del Guayas para la Asociación de comedores  ""Techitos Azules"" del cantón Playas – Provincia del Guayas",https://dspace.espol.edu.ec/handle/123456789/56189,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña gráfica como herramienta de difusión interna del programa de Sostenibilidad ESPOL.,https://dspace.espol.edu.ec/handle/123456789/60663,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Libro pop-up: Descubre el arte de Gonzalo Endara,https://dspace.espol.edu.ec/handle/123456789/53739,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Redefinición gráfica de productos afectados por la disminución de ventas durante la pandemia del Covid-19 al negocio Vialpa, ubicado en la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/56187,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de interfaz de aplicación móvil interactiva para la difusión de eventos artístico-culturales en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/62766,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de rigging con joints. Manual de diseño.,https://dspace.espol.edu.ec/handle/123456789/57881,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Página web de la unidad educativa franciscana Santa Teresita: Manual de memoria de diseño,https://dspace.espol.edu.ec/handle/123456789/59370,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño y adecoración del centro de interpretación ambiental - Punto Ecológico.,https://dspace.espol.edu.ec/handle/123456789/53842,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño Editorial: Calendario Ilustrado 2018: Lugares emblemáticos turístico-culturales del Ecuador,https://dspace.espol.edu.ec/handle/123456789/53744,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de sistema señalético para la ruta de cascadas de Bucay dirigido al turismo de aventura.,https://dspace.espol.edu.ec/handle/123456789/56295,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña para reducir el índice de abandono a adultos mayores en la Casa de Reposo “Hermano Gregorio”,https://dspace.espol.edu.ec/handle/123456789/53788,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
CD-ROM carrera en informática análisis de sistemas: Manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59413,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de diseño de señalética identitaria dentro de la comunidad de la Isla Santay,https://dspace.espol.edu.ec/handle/123456789/53021,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de una aplicación de ayuda psicoterapéutica dirigida a  adolescentes de 14 a 17 años en la Institución Educativa Thomas More.,https://dspace.espol.edu.ec/handle/123456789/56270,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Página web del instituto de tecnologías: Manual de memoria de diseño,https://dspace.espol.edu.ec/handle/123456789/59409,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Técnicas de lustración digital avanzada: manual de diseño,https://dspace.espol.edu.ec/handle/123456789/58576,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de renovación de la identidad gráfica del Museo Valdivia ubicado en la  parroquia de Manglaralto de la provincia de Santa Elena.,https://dspace.espol.edu.ec/handle/123456789/56292,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Campaña publicitaria a través de redes sociales para concientizar a padres entre 35 y 45 años y menores de entre 11 a 16 años sobre el grooming en el Ecuador,https://dspace.espol.edu.ec/handle/123456789/56166,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Marca femenina de indumentaria deportiva,https://dspace.espol.edu.ec/handle/123456789/53716,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de interfaz en aplicación móvil orientado hacia el turismo receptor para el Cantón Nobol,https://dspace.espol.edu.ec/handle/123456789/58443,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Identidad Corporativa de la Empresa Confecciones de Uniformes “Santa Martha” de la ciudad de Babahoyo,https://dspace.espol.edu.ec/handle/123456789/53732,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Web site Camae: Manual de Diseño,https://dspace.espol.edu.ec/handle/123456789/59503,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Identidad corporativa de la agencia de turismo Centinella Touring: manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59507,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Voces valientes: Un Libro didáctico para proteger y educar a niños sobre el abuso sexual,https://dspace.espol.edu.ec/handle/123456789/65761,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema de comunicación visual para la difusión de acciones legales en contra del ciberacoso sexual en redes sociales.,https://dspace.espol.edu.ec/handle/123456789/56282,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Propuesta de material didáctico para estudiantes con TDAH de 12 a 16 años en gramática y literatura de la Unidad Educativa Particular Gregoriano para la comprensión de los resultados académicos de este grupo de discentes,https://dspace.espol.edu.ec/handle/123456789/53708,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Rediseño de identidad visual de la marca café restaurante Boba House,https://dspace.espol.edu.ec/handle/123456789/62752,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de un kit educativo interactivo para la enseñanza sobre artistas  ecuatorianos,https://dspace.espol.edu.ec/handle/123456789/62746,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Web site  Protcom Santa Elena: manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59398,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Propuesta Iconográfica Para los Parques Patrimoniales de la Ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/54349,Diseño Gráfico,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema integrado académico: Manual de diseño,https://dspace.espol.edu.ec/handle/123456789/59418,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Páginas webs para los seminarios de Protcom,https://dspace.espol.edu.ec/handle/123456789/59071,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema de rol docente,https://dspace.espol.edu.ec/handle/123456789/60230,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Sistema académico para el liceo naval ""Comandante Rafael Andrade Lalama""",https://dspace.espol.edu.ec/handle/123456789/60569,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema de certificados de capacitación y diplomados,https://dspace.espol.edu.ec/handle/123456789/58794,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema de gestión de activos bancarios:  manual de descripción y conceptos del sistema,https://dspace.espol.edu.ec/handle/123456789/59867,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema de administración de datos petroleros,https://dspace.espol.edu.ec/handle/123456789/58906,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema de análisis de material lítico para el centro de estudios arqueológicos y antropológicos,https://dspace.espol.edu.ec/handle/123456789/59180,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema de análisis de costo,https://dspace.espol.edu.ec/handle/123456789/61227,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema de control activos BID-ESPOL,https://dspace.espol.edu.ec/handle/123456789/59260,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sitio web para LICTUR (licenciatura en turismo-ESPOL): manual de diseño,https://dspace.espol.edu.ec/handle/123456789/41353,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación del centro anti estrés “Innova S.A.”,https://dspace.espol.edu.ec/handle/123456789/10464,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Sistema de control de inventario, facturación y contabilidad",https://dspace.espol.edu.ec/handle/123456789/59811,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de un Portal de E-Commerce para la Comercialización de Artesanías Ecuatorianas,https://dspace.espol.edu.ec/handle/123456789/57351,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema de control de admisión a la Espol,https://dspace.espol.edu.ec/handle/123456789/60206,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema de presupuesto SYS-APD versión 2.0: manual de usuario,https://dspace.espol.edu.ec/handle/123456789/60136,Análisis de Sistemas,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Construcción de un prototipo de aplicación móvil para validar tendencias de líneas gráficas utilizadas en videojuegos dirigido a niños de 4 a 7 años.,https://dspace.espol.edu.ec/handle/123456789/54199,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Prototipo de un videojuego educativo para la enseñanza de buenos hábitos alimentarios dirigido a niños de 6 a 8 años en la Asociación Comunitaria Hilarte de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/54198,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño y desarrollo del sitio web para el XIII Congreso Latinoamericano organizado por el IIE,https://dspace.espol.edu.ec/handle/123456789/54804,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño e implementación de un sitio web educativo para niños de 6 a 8 años, para enseñar los beneficios del reciclaje que tiene en el medio ambiente.",https://dspace.espol.edu.ec/handle/123456789/54229,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Implementación de un Videojuego Educativo para Dispositivos Móviles sobre temas de Nutrición dirigido a niños escolares.,https://dspace.espol.edu.ec/handle/123456789/54211,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Sistema de personal y rol de pagos de la ECAPAG-UOSA: manual de diseño,https://dspace.espol.edu.ec/handle/123456789/58377,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Implementación de un juego digital para beneficio de la Fundación Barcelona S.C.,https://dspace.espol.edu.ec/handle/123456789/54811,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Red social para asistencia y servicio de técnicos no titularizados,https://dspace.espol.edu.ec/handle/123456789/54799,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de juego de video educativo para el aprendizaje de la prehistoria del Ecuador,https://dspace.espol.edu.ec/handle/123456789/54800,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de una aplicación interactiva basada en identidad cultural de Puerto López para promocionar su turismo gastronómico,https://dspace.espol.edu.ec/handle/123456789/54209,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Análisis de factibilidad de un sistema automatizado para el control interno de centros educativos en Guayaquil,https://dspace.espol.edu.ec/handle/123456789/56944,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Estudio sobre lineamiento de diseño web interactivo basados en storytelling,https://dspace.espol.edu.ec/handle/123456789/54230,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Proyecto web para la búsqueda de docentes que brindan soluciones académicas dentro de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/54218,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo e Implementación de una Solución Web para Ofrecer Servicios y Administrar Proyectos para El Centro de Desarrollo e Investigación Grupo Tir”,https://dspace.espol.edu.ec/handle/123456789/54216,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de una aplicación móvil que facilite la búsqueda de garajes disponibles en la zona céntrica de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/54797,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Prototipo de Aplicación móvil interactiva para el tratamiento de rehabilitación física de personas que hayan tenido un accidente cerebrovascular en el Hospital Luis Vernaza.,https://dspace.espol.edu.ec/handle/123456789/54201,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Análisis de Factibilidad para la Implementación de una Cafetería Virtual con Entrega a Domicilio en la Ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/56945,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño e implementación de un sitio web educativo para niños de 6 a 8 años, para enseñar los beneficios del reciclaje que tiene en el medio ambiente.",https://dspace.espol.edu.ec/handle/123456789/54803,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de Material Didáctico Educativo usando Realidad Aumentada,https://dspace.espol.edu.ec/handle/123456789/54801,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño y comercialización de un Portal Web Multimedia que brinde estímulos y aprendizaje a niños con síndrome de down en la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/57371,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de una aplicación móvil y lúdica sobre el entorno natural adaptada a niños con Trastorno del Espectro Autista de la “Fundación Asperger Ecuador” de la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/54208,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Personalización de souvenirs para empresas,https://dspace.espol.edu.ec/handle/123456789/54195,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de una aplicación móvil de recorridos virtuales 360° basados en ilustraciones interactivas e identidad cultural de la ciudad de Jipijapa,https://dspace.espol.edu.ec/handle/123456789/54206,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de un foro académico para la resolución de problemas matemáticos,https://dspace.espol.edu.ec/handle/123456789/54809,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Prototipo de una aplicación móvil para el desarrollo de competencias comunicativas y conductuales en niños de 3 a 5 años con Trastorno del Espectro Autista de la Asociación Comunitaria Hilarte de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/54202,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de un videojuego educativo dirigido a niños de 2 a 3 años para el aprendizaje de nuevas palabras.,https://dspace.espol.edu.ec/handle/123456789/54226,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
DesignBox,https://dspace.espol.edu.ec/handle/123456789/54228,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Aplicación móvil para el cálculo de dosis de insulina y conteo de carbohidratos,https://dspace.espol.edu.ec/handle/123456789/54227,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Diseño de una agenda digital para el seguimiento escolar, dirigida a los padres y profesores de niños de la escuela “Logos"" de la ciudad Guayaquil",https://dspace.espol.edu.ec/handle/123456789/54212,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Creación de aplicación móvil para el desarrollo de competencias en áreas cognitivas y de lenguaje sobre la temática de “Entorno Natural: Animales”, dirigida a niños en etapa inicial de la Unidad Educativa “Fermín Vera Rojas” ubicada en Flor de Bastión, Guayaquil – Ecuador.",https://dspace.espol.edu.ec/handle/123456789/54172,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de un prototipo de juego interactivo que fomente el cuidado correcto de perros y gatos para la Fundación Rescate Animal de la ciudad de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/54200,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Prototipo de un cuento interactivo basado en audios de 8 direcciones para el desarrollo de competencias básicas en niños con discapacidad visual de 4 a 7 años del Centro Cuatro de Enero de la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/54197,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de un juego interactivo basado en un concepto creativo y comunicacional para mostrar el nivel de accesibilidad de los edificios de ESPOL dirigido a personas con capacidades diferentes.,https://dspace.espol.edu.ec/handle/123456789/54204,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de un videojuego de tipo casual y puzle para fomentar la agilidad mental,https://dspace.espol.edu.ec/handle/123456789/54806,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Diseño de Aplicación Móvil basada en animaciones interactivas para el seguimiento del tratamiento de la fisura labio palatina en los pacientes de la Fundación “Rostros Felices”,https://dspace.espol.edu.ec/handle/123456789/54177,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de un portafolio digital para las asociaciones textiles de la Cámara de Economía Popular y Solidaria (EPS) de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/54193,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de interfaces Digitales para la adopción de mascotas de la fundación Rescate Animal de Guayaquil,https://dspace.espol.edu.ec/handle/123456789/54808,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de un videojuego: Artheow,https://dspace.espol.edu.ec/handle/123456789/54812,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Desarrollo de un Sistema de Renderización de Animaciones en la nube, mediante el uso de tecnologías de código libre",https://dspace.espol.edu.ec/handle/123456789/54188,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de prototipo de aplicación móvil sobre cuidados paliativos basados en historias ilustradas para los niños de 9 a 14 años del instituto de la Sociedad de Lucha Contra el Cáncer ubicado en la ciudad de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/54196,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de plataforma web para gestión y administración de pacientes con Diabetes Mellitus Tipo 1 (DM1).,https://dspace.espol.edu.ec/handle/123456789/54184,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Rediseño de aplicación móvil de seguimiento escolar ""EduHome"" basado en historias e ilustraciones dirigida para alumnos de la escuela Nueva Semilla de la ciudad de Guayaquil",https://dspace.espol.edu.ec/handle/123456789/54207,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Desarrollo de videojuego para la difusión del bosque protector “La Prosperina”,https://dspace.espol.edu.ec/handle/123456789/54222,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación del sitio web para el congreso turístico en Ecuador patrocinado por Espol en asociación con LICTUR.,https://dspace.espol.edu.ec/handle/123456789/54221,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Prototipo de aplicación móvil interactiva basada en ilustraciones para brindar servicios de seguridad de la urbanización Vicrieel,https://dspace.espol.edu.ec/handle/123456789/54203,Licenciatura en Web y Aplicaciones Multimedia,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de corto de ficción sobre la violencia en las relaciones de pareja en el contexto de COVID-19 en Ecuador,https://dspace.espol.edu.ec/handle/123456789/56210,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de cápsulas audiovisuales animadas sobre el acoso sexual en el transporte público Metrovía de Guayaquil.,https://dspace.espol.edu.ec/handle/123456789/56241,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de una campaña de Responsabilidad Social que evidencie la influencia de los cánones de belleza en el accionar de las estudiantes de Espol.,https://dspace.espol.edu.ec/handle/123456789/53873,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Realización de un Mediometraje de Ficción Post-Apocalíptico para  resaltar la construcción del crecimiento humano por medio de  lazos emocionales entre dos personajes,https://dspace.espol.edu.ec/handle/123456789/62740,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de una serie documental analizando el enfoque laboral de las mujeres transexuales en el Ecuador y su discriminación social.,https://dspace.espol.edu.ec/handle/123456789/53889,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Durán resiliente - Islas de calor,https://dspace.espol.edu.ec/handle/123456789/53976,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Elaboración de un corto promocional para la carrera de producción para medios de comunicación,https://dspace.espol.edu.ec/handle/123456789/65774,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Trazos de arte contemporáneo: documental corto sobre el pintor Saidel Brito,https://dspace.espol.edu.ec/handle/123456789/65778,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Producción de un documental acerca del mal uso de plaguicidas y pesticidas en el suelo y sus consecuencias,https://dspace.espol.edu.ec/handle/123456789/53923,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Material Audiovisual como insumo en la educación de personas con discapacidad.,https://dspace.espol.edu.ec/handle/123456789/53905,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
"Creación de video documental sobre espacios de difusión y promoción de cultura tradicional y arte local en Guayaquil, caso Barricaña.",https://dspace.espol.edu.ec/handle/123456789/53953,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Creación de cortometraje poético en homenaje al origen de La Fiesta de Las Flores y de las Frutas en la Ciudad de Ambato,https://dspace.espol.edu.ec/handle/123456789/56245,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Educapol: material audiovisual como herramienta de difusión de instituciones orientadas al ingreso a la educación superior,https://dspace.espol.edu.ec/handle/123456789/65779,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
Video Promocional Yanapay,https://dspace.espol.edu.ec/handle/123456789/53972,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
El recurso audiovisual como método de concientización sobre enfermedades de transmisión sexual,https://dspace.espol.edu.ec/handle/123456789/62739,Producción para Medios de Comunicación,"Facultad de Arte, Diseño y Comunicación Audiovisual"
